year,name,percent,sex
1990,Michael,0.030358,boy
1990,Christopher,0.024387,boy
1990,Matthew,0.020832,boy
1990,Joshua,0.020095,boy
1990,Daniel,0.015717,boy
1990,David,0.015684,boy
1990,Andrew,0.015644,boy
1990,James,0.015042,boy
1990,Justin,0.014248,boy
1990,Joseph,0.014001,boy
1990,Ryan,0.013598,boy
1990,John,0.013518,boy
1990,Robert,0.013421,boy
1990,Nicholas,0.01298,boy
1990,Anthony,0.011662,boy
1990,William,0.011569,boy
1990,Jonathan,0.01119,boy
1990,Kyle,0.010557,boy
1990,Brandon,0.010305,boy
1990,Jacob,0.010228,boy
1990,Tyler,0.009596,boy
1990,Zachary,0.0095,boy
1990,Kevin,0.009486,boy
1990,Eric,0.009028,boy
1990,Steven,0.008723,boy
1990,Thomas,0.00847,boy
1990,Brian,0.00787,boy
1990,Alexander,0.007528,boy
1990,Jordan,0.0075,boy
1990,Timothy,0.007298,boy
1990,Cody,0.007157,boy
1990,Adam,0.006841,boy
1990,Benjamin,0.006796,boy
1990,Aaron,0.006765,boy
1990,Richard,0.006313,boy
1990,Patrick,0.005754,boy
1990,Sean,0.005588,boy
1990,Charles,0.005577,boy
1990,Stephen,0.005554,boy
1990,Jeremy,0.005434,boy
1990,Jose,0.005346,boy
1990,Travis,0.005325,boy
1990,Jeffrey,0.005106,boy
1990,Nathan,0.005084,boy
1990,Samuel,0.005056,boy
1990,Mark,0.004967,boy
1990,Jason,0.004965,boy
1990,Jesse,0.00417,boy
1990,Paul,0.003989,boy
1990,Dustin,0.003932,boy
1990,Gregory,0.003896,boy
1990,Kenneth,0.003841,boy
1990,Scott,0.00376,boy
1990,Derek,0.003754,boy
1990,Austin,0.003678,boy
1990,Corey,0.003576,boy
1990,Bryan,0.00346,boy
1990,Ethan,0.00325,boy
1990,Alex,0.003229,boy
1990,Christian,0.00315,boy
1990,Juan,0.003132,boy
1990,Cameron,0.003099,boy
1990,Jared,0.003089,boy
1990,Taylor,0.003057,boy
1990,Bradley,0.002992,boy
1990,Luis,0.002692,boy
1990,Cory,0.00268,boy
1990,Edward,0.002667,boy
1990,Shawn,0.002659,boy
1990,Ian,0.002539,boy
1990,Evan,0.002468,boy
1990,Marcus,0.002465,boy
1990,Shane,0.002451,boy
1990,Peter,0.002426,boy
1990,Carlos,0.00242,boy
1990,Trevor,0.002391,boy
1990,Antonio,0.002263,boy
1990,Vincent,0.002231,boy
1990,George,0.002122,boy
1990,Keith,0.002085,boy
1990,Phillip,0.002071,boy
1990,Victor,0.002065,boy
1990,Dylan,0.002051,boy
1990,Brett,0.002043,boy
1990,Chad,0.002023,boy
1990,Nathaniel,0.002019,boy
1990,Donald,0.001943,boy
1990,Caleb,0.001932,boy
1990,Casey,0.001922,boy
1990,Jesus,0.001918,boy
1990,Blake,0.001907,boy
1990,Raymond,0.001886,boy
1990,Mitchell,0.001869,boy
1990,Adrian,0.001862,boy
1990,Joel,0.001859,boy
1990,Erik,0.001836,boy
1990,Ronald,0.001814,boy
1990,Devin,0.001796,boy
1990,Garrett,0.001745,boy
1990,Miguel,0.001718,boy
1990,Gabriel,0.001717,boy
1990,Seth,0.001657,boy
1990,Douglas,0.001647,boy
1990,Logan,0.001596,boy
1990,Spencer,0.00159,boy
1990,Derrick,0.001563,boy
1990,Wesley,0.001541,boy
1990,Johnathan,0.001509,boy
1990,Frank,0.001481,boy
1990,Chase,0.001468,boy
1990,Philip,0.001461,boy
1990,Lucas,0.001434,boy
1990,Martin,0.001432,boy
1990,Gary,0.001428,boy
1990,Francisco,0.001361,boy
1990,Jorge,0.001354,boy
1990,Craig,0.001351,boy
1990,Luke,0.001339,boy
1990,Mario,0.001311,boy
1990,Curtis,0.001302,boy
1990,Ricardo,0.001302,boy
1990,Colin,0.001293,boy
1990,Julian,0.001254,boy
1990,Jonathon,0.00124,boy
1990,Alan,0.001228,boy
1990,Alejandro,0.001225,boy
1990,Brent,0.001213,boy
1990,Troy,0.001164,boy
1990,Dennis,0.001158,boy
1990,Johnny,0.001153,boy
1990,Randy,0.001149,boy
1990,Isaac,0.001127,boy
1990,Angel,0.001117,boy
1990,Manuel,0.00111,boy
1990,Oscar,0.001081,boy
1990,Jeffery,0.001078,boy
1990,Andre,0.001069,boy
1990,Henry,0.001042,boy
1990,Colton,0.001038,boy
1990,Jake,0.001032,boy
1990,Allen,0.00103,boy
1990,Russell,0.001029,boy
1990,Edgar,0.001024,boy
1990,Larry,0.00102,boy
1990,Carl,0.001018,boy
1990,Tony,0.001015,boy
1990,Jerry,0.001014,boy
1990,Mathew,0.001011,boy
1990,Eduardo,0.001003,boy
1990,Roberto,0.000973,boy
1990,Devon,0.000957,boy
1990,Darius,0.000945,boy
1990,Clayton,0.000944,boy
1990,Jeremiah,0.000932,boy
1990,Brendan,0.000928,boy
1990,Hector,0.000922,boy
1990,Javier,0.000919,boy
1990,Todd,0.000918,boy
1990,Omar,0.000917,boy
1990,Drew,0.000908,boy
1990,Sergio,0.000899,boy
1990,Danny,0.000891,boy
1990,Marc,0.000883,boy
1990,Terry,0.000879,boy
1990,Kristopher,0.000865,boy
1990,Jack,0.000852,boy
1990,Albert,0.000849,boy
1990,Bryce,0.000845,boy
1990,Louis,0.000845,boy
1990,Edwin,0.000843,boy
1990,Max,0.000832,boy
1990,Jimmy,0.000832,boy
1990,Calvin,0.000829,boy
1990,Lawrence,0.000828,boy
1990,Micheal,0.000824,boy
1990,Ricky,0.000819,boy
1990,Ivan,0.000808,boy
1990,Ruben,0.000808,boy
1990,Fernando,0.000805,boy
1990,Rodney,0.000795,boy
1990,Levi,0.000793,boy
1990,Lance,0.000789,boy
1990,Grant,0.000787,boy
1990,Dillon,0.000782,boy
1990,Bobby,0.000781,boy
1990,Xavier,0.000766,boy
1990,Nicolas,0.000762,boy
1990,Maxwell,0.000756,boy
1990,Dominic,0.000755,boy
1990,Ross,0.000753,boy
1990,Walter,0.00075,boy
1990,Randall,0.000745,boy
1990,Dalton,0.000731,boy
1990,Julio,0.000721,boy
1990,Dakota,0.000721,boy
1990,Arthur,0.000716,boy
1990,Pedro,0.000715,boy
1990,Preston,0.000711,boy
1990,Cesar,0.0007,boy
1990,Darren,0.0007,boy
1990,Rafael,0.000698,boy
1990,Clinton,0.000697,boy
1990,Andres,0.000695,boy
1990,Bryant,0.000695,boy
1990,Maurice,0.000693,boy
1990,Dominique,0.000691,boy
1990,Isaiah,0.000691,boy
1990,Mason,0.000687,boy
1990,Raul,0.000678,boy
1990,Roger,0.000678,boy
1990,Joe,0.000677,boy
1990,Gerald,0.000675,boy
1990,Lee,0.000673,boy
1990,Billy,0.000669,boy
1990,Jaime,0.000666,boy
1990,Jon,0.000661,boy
1990,Jay,0.000651,boy
1990,Emmanuel,0.000649,boy
1990,Hunter,0.000646,boy
1990,Tanner,0.000645,boy
1990,Willie,0.00064,boy
1990,Connor,0.00064,boy
1990,Erick,0.000636,boy
1990,Shaun,0.000629,boy
1990,Alberto,0.000628,boy
1990,Marco,0.000621,boy
1990,Jamie,0.000612,boy
1990,Noah,0.000605,boy
1990,Armando,0.000598,boy
1990,Reginald,0.000596,boy
1990,Jessie,0.000584,boy
1990,Eddie,0.000581,boy
1990,Theodore,0.000572,boy
1990,Zachery,0.000571,boy
1990,Terrance,0.00057,boy
1990,Roy,0.000569,boy
1990,Marvin,0.000564,boy
1990,Micah,0.000548,boy
1990,Bruce,0.000543,boy
1990,Collin,0.000543,boy
1990,Malcolm,0.00054,boy
1990,Wayne,0.000534,boy
1990,Elijah,0.000529,boy
1990,Colby,0.000525,boy
1990,Darrell,0.000525,boy
1990,Abraham,0.000523,boy
1990,Jamal,0.000516,boy
1990,Geoffrey,0.00051,boy
1990,Cole,0.00051,boy
1990,Ramon,0.000507,boy
1990,Johnathon,0.000506,boy
1990,Frederick,0.000501,boy
1990,Trent,0.000498,boy
1990,Gerardo,0.000494,boy
1990,Darryl,0.000491,boy
1990,Terrence,0.00049,boy
1990,Brock,0.000484,boy
1990,Marquis,0.000482,boy
1990,Arturo,0.000481,boy
1990,Tyrone,0.000479,boy
1990,Neil,0.000478,boy
1990,Ronnie,0.000476,boy
1990,Enrique,0.000474,boy
1990,Jerome,0.000474,boy
1990,Byron,0.000471,boy
1990,Trenton,0.00047,boy
1990,Steve,0.000467,boy
1990,Nickolas,0.000464,boy
1990,Miles,0.000462,boy
1990,Tommy,0.000456,boy
1990,Alec,0.000455,boy
1990,Alfredo,0.000452,boy
1990,Marcos,0.000447,boy
1990,Kurt,0.000444,boy
1990,Andy,0.000442,boy
1990,Deandre,0.00044,boy
1990,Melvin,0.000435,boy
1990,Morgan,0.000435,boy
1990,Nelson,0.000432,boy
1990,Harrison,0.000432,boy
1990,Marshall,0.000431,boy
1990,Terrell,0.00043,boy
1990,Ernest,0.000428,boy
1990,Francis,0.000426,boy
1990,Dale,0.000422,boy
1990,Dean,0.000415,boy
1990,Desmond,0.000405,boy
1990,Kelvin,0.000404,boy
1990,Demetrius,0.000403,boy
1990,Kendall,0.000403,boy
1990,Salvador,0.000402,boy
1990,Josue,0.000401,boy
1990,Leonard,0.000401,boy
1990,Gavin,0.000401,boy
1990,Karl,0.000398,boy
1990,Glenn,0.000397,boy
1990,Quinton,0.000396,boy
1990,Franklin,0.000396,boy
1990,Donovan,0.000395,boy
1990,Branden,0.000395,boy
1990,Nolan,0.000394,boy
1990,Skyler,0.000394,boy
1990,Rene,0.000389,boy
1990,Kaleb,0.000388,boy
1990,Kody,0.000387,boy
1990,Jermaine,0.000386,boy
1990,Dwayne,0.000385,boy
1990,Diego,0.000384,boy
1990,Lorenzo,0.000384,boy
1990,Ernesto,0.000382,boy
1990,Riley,0.000378,boy
1990,Eugene,0.000377,boy
1990,Stanley,0.000374,boy
1990,Orlando,0.000372,boy
1990,Brady,0.000371,boy
1990,Chance,0.000369,boy
1990,Israel,0.000368,boy
1990,Jackson,0.000368,boy
1990,Jarrod,0.000368,boy
1990,Sebastian,0.000368,boy
1990,Damon,0.000366,boy
1990,Damian,0.000363,boy
1990,Wade,0.000362,boy
1990,Harold,0.000359,boy
1990,Fabian,0.000356,boy
1990,Landon,0.000354,boy
1990,Zachariah,0.000352,boy
1990,Ray,0.000351,boy
1990,Giovanni,0.000351,boy
1990,Tristan,0.000349,boy
1990,Damien,0.000347,boy
1990,Alvin,0.000347,boy
1990,Zackary,0.000346,boy
1990,Alexis,0.000343,boy
1990,Angelo,0.000343,boy
1990,Dane,0.000343,boy
1990,Beau,0.00034,boy
1990,Quentin,0.000339,boy
1990,Kendrick,0.000339,boy
1990,Warren,0.000338,boy
1990,Gilbert,0.000337,boy
1990,Gustavo,0.000336,boy
1990,Parker,0.000336,boy
1990,Stuart,0.000328,boy
1990,Trey,0.000328,boy
1990,Clifford,0.000325,boy
1990,Kirk,0.000324,boy
1990,Barry,0.000323,boy
1990,Jordon,0.000322,boy
1990,Lamar,0.000321,boy
1990,Kelly,0.000319,boy
1990,Joey,0.000318,boy
1990,Darnell,0.000315,boy
1990,Josiah,0.000315,boy
1990,Rashad,0.000314,boy
1990,Pablo,0.000314,boy
1990,Courtney,0.000314,boy
1990,Elliott,0.000313,boy
1990,Gage,0.00031,boy
1990,Elias,0.000309,boy
1990,Eli,0.000304,boy
1990,Antoine,0.000303,boy
1990,Brad,0.000302,boy
1990,Alfred,0.000299,boy
1990,Ashton,0.000297,boy
1990,Dante,0.000297,boy
1990,Stefan,0.000297,boy
1990,Felix,0.000295,boy
1990,Elliot,0.000294,boy
1990,Emanuel,0.000292,boy
1990,Harry,0.000291,boy
1990,Oliver,0.000291,boy
1990,Clarence,0.000288,boy
1990,Roman,0.000288,boy
1990,Clint,0.000287,boy
1990,Dexter,0.000285,boy
1990,Simon,0.000285,boy
1990,Cedric,0.000284,boy
1990,Hayden,0.000284,boy
1990,Jarrett,0.000283,boy
1990,Tevin,0.000282,boy
1990,Brennan,0.000281,boy
1990,Allan,0.000281,boy
1990,Abel,0.000281,boy
1990,Ralph,0.00028,boy
1990,Rudy,0.00028,boy
1990,Kory,0.000278,boy
1990,Roderick,0.000278,boy
1990,Infant,0.000277,boy
1990,Leon,0.000276,boy
1990,Dallas,0.000275,boy
1990,Keenan,0.000275,boy
1990,Dominick,0.000274,boy
1990,Noel,0.000273,boy
1990,Guillermo,0.000272,boy
1990,Sam,0.000272,boy
1990,Graham,0.00027,boy
1990,Lewis,0.000269,boy
1990,Weston,0.000269,boy
1990,Blaine,0.000268,boy
1990,Rodolfo,0.000267,boy
1990,Howard,0.000267,boy
1990,Julius,0.000267,boy
1990,Akeem,0.000265,boy
1990,Earl,0.000265,boy
1990,Stephan,0.000265,boy
1990,Tyson,0.000265,boy
1990,Wyatt,0.000265,boy
1990,Saul,0.000264,boy
1990,Kurtis,0.000263,boy
1990,Jarred,0.000261,boy
1990,Derick,0.000261,boy
1990,Esteban,0.000259,boy
1990,Ismael,0.000259,boy
1990,Leonardo,0.000257,boy
1990,Hugo,0.000257,boy
1990,Cristian,0.000255,boy
1990,Bret,0.000254,boy
1990,Zackery,0.000253,boy
1990,Forrest,0.000252,boy
1990,Jamar,0.000252,boy
1990,Charlie,0.00025,boy
1990,Alfonso,0.000249,boy
1990,Donte,0.000249,boy
1990,Carlton,0.000246,boy
1990,Corbin,0.000246,boy
1990,Felipe,0.000242,boy
1990,Myles,0.000242,boy
1990,Shannon,0.000242,boy
1990,Bernard,0.00024,boy
1990,Kenny,0.000239,boy
1990,Gilberto,0.000239,boy
1990,Isiah,0.000237,boy
1990,Zane,0.000237,boy
1990,Jarvis,0.000237,boy
1990,Korey,0.000236,boy
1990,Ty,0.000236,boy
1990,Emilio,0.000235,boy
1990,Rogelio,0.000235,boy
1990,Leroy,0.000233,boy
1990,Daryl,0.000233,boy
1990,Sheldon,0.000233,boy
1990,Demarcus,0.000232,boy
1990,Denzel,0.000231,boy
1990,Clay,0.00023,boy
1990,Dwight,0.000229,boy
1990,Coty,0.000228,boy
1990,Chaz,0.000226,boy
1990,Chris,0.000226,boy
1990,Tyrell,0.000226,boy
1990,Brendon,0.000225,boy
1990,Terence,0.000224,boy
1990,Owen,0.000223,boy
1990,Deangelo,0.000221,boy
1990,Perry,0.00022,boy
1990,Carson,0.000219,boy
1990,Kasey,0.000217,boy
1990,Marlon,0.000217,boy
1990,Conor,0.000217,boy
1990,Neal,0.000215,boy
1990,Heath,0.000213,boy
1990,Kameron,0.000212,boy
1990,Sterling,0.00021,boy
1990,Glen,0.000208,boy
1990,Raphael,0.000208,boy
1990,Skylar,0.000208,boy
1990,Moises,0.000208,boy
1990,Fredrick,0.000207,boy
1990,Brenton,0.000207,boy
1990,Norman,0.000206,boy
1990,Gordon,0.000205,boy
1990,Ali,0.000204,boy
1990,Clifton,0.000204,boy
1990,Nikolas,0.000204,boy
1990,Tucker,0.000202,boy
1990,Alonzo,0.0002,boy
1990,Leo,0.0002,boy
1990,Ramiro,0.000199,boy
1990,Davon,0.000196,boy
1990,Wilson,0.000194,boy
1990,Deshawn,0.000191,boy
1990,Ariel,0.000188,boy
1990,Kerry,0.000187,boy
1990,Shayne,0.000186,boy
1990,Braden,0.000184,boy
1990,Cornelius,0.000184,boy
1990,Chandler,0.000183,boy
1990,Kent,0.000183,boy
1990,Vernon,0.000183,boy
1990,Lloyd,0.000182,boy
1990,Tomas,0.000182,boy
1990,Avery,0.00018,boy
1990,Devan,0.00018,boy
1990,Frankie,0.00018,boy
1990,Jaron,0.00018,boy
1990,Pierre,0.00018,boy
1990,Fred,0.000179,boy
1990,Jayson,0.000179,boy
1990,Keegan,0.000179,boy
1990,Rolando,0.000179,boy
1990,Markus,0.000178,boy
1990,Quincy,0.000178,boy
1990,Rickey,0.000178,boy
1990,Quintin,0.000177,boy
1990,Garret,0.000177,boy
1990,Roland,0.000177,boy
1990,Mike,0.000176,boy
1990,Lonnie,0.000175,boy
1990,Rick,0.000175,boy
1990,Darrin,0.000175,boy
1990,Rodrigo,0.000175,boy
1990,Humberto,0.000174,boy
1990,Rory,0.000174,boy
1990,Sidney,0.000171,boy
1990,Ben,0.00017,boy
1990,Tracy,0.000169,boy
1990,Quinn,0.000169,boy
1990,Brenden,0.000168,boy
1990,Jamel,0.000167,boy
1990,Dorian,0.000166,boy
1990,Duane,0.000166,boy
1990,Jean,0.000166,boy
1990,Nathanael,0.000166,boy
1990,Mackenzie,0.000165,boy
1990,Shelby,0.000165,boy
1990,Dion,0.000163,boy
1990,Gerard,0.000162,boy
1990,Lukas,0.000162,boy
1990,Brice,0.000162,boy
1990,Herbert,0.000162,boy
1990,Dana,0.000161,boy
1990,Darin,0.000161,boy
1990,Cortez,0.000161,boy
1990,Antwan,0.00016,boy
1990,Javon,0.00016,boy
1990,Clark,0.000159,boy
1990,Efrain,0.000159,boy
1990,Kadeem,0.000159,boy
1990,Noe,0.000159,boy
1990,Reynaldo,0.000159,boy
1990,Drake,0.000158,boy
1990,Freddy,0.000158,boy
1990,Kristofer,0.000158,boy
1990,Reid,0.000158,boy
1990,Donnie,0.000157,boy
1990,Tylor,0.000156,boy
1990,Adan,0.000156,boy
1990,Mauricio,0.000156,boy
1990,Deon,0.000155,boy
1990,Bryson,0.000155,boy
1990,Carter,0.000155,boy
1990,Jace,0.000155,boy
1990,Marquise,0.000155,boy
1990,Don,0.000154,boy
1990,Jimmie,0.000154,boy
1990,Everett,0.000154,boy
1990,Malik,0.000153,boy
1990,Lane,0.000153,boy
1990,Ahmad,0.000152,boy
1990,Arnold,0.000152,boy
1990,Marcel,0.000152,boy
1990,Johnnie,0.000152,boy
1990,Milton,0.00015,boy
1990,Santiago,0.00015,boy
1990,Tyree,0.00015,boy
1990,Guy,0.00015,boy
1990,Salvatore,0.00015,boy
1990,Jerrod,0.000148,boy
1990,Darrius,0.000147,boy
1990,Kristian,0.000146,boy
1990,Lamont,0.000146,boy
1990,Nigel,0.000146,boy
1990,Mitchel,0.000145,boy
1990,Alvaro,0.000144,boy
1990,Freddie,0.000144,boy
1990,Kareem,0.000144,boy
1990,Toby,0.000144,boy
1990,Jakob,0.000142,boy
1990,Thaddeus,0.000142,boy
1990,Blair,0.000141,boy
1990,Bradford,0.000141,boy
1990,Kwame,0.000139,boy
1990,Reuben,0.000139,boy
1990,Leslie,0.000137,boy
1990,Rico,0.000137,boy
1990,Sammy,0.000136,boy
1990,Vicente,0.000136,boy
1990,Moses,0.000136,boy
1990,Harley,0.000135,boy
1990,Will,0.000134,boy
1990,Stephon,0.000133,boy
1990,Keaton,0.000132,boy
1990,Stewart,0.000131,boy
1990,Winston,0.000131,boy
1990,Chadwick,0.000131,boy
1990,Robin,0.000131,boy
1990,Davis,0.00013,boy
1990,Joaquin,0.00013,boy
1990,Ignacio,0.00013,boy
1990,Aron,0.000129,boy
1990,Anton,0.000129,boy
1990,Bo,0.000129,boy
1990,Griffin,0.000129,boy
1990,Mohammad,0.000128,boy
1990,Issac,0.000127,boy
1990,Liam,0.000127,boy
1990,Rusty,0.000127,boy
1990,Amir,0.000127,boy
1990,Leland,0.000127,boy
1990,Baby,0.000126,boy
1990,Guadalupe,0.000126,boy
1990,Hakeem,0.000126,boy
1990,Irvin,0.000125,boy
1990,Jasper,0.000125,boy
1990,Deonte,0.000125,boy
1990,German,0.000125,boy
1990,Gene,0.000124,boy
1990,Leonel,0.000124,boy
1990,Colten,0.000124,boy
1990,Conrad,0.000124,boy
1990,Nico,0.000124,boy
1990,Jovan,0.000123,boy
1990,Kyler,0.000123,boy
1990,Nestor,0.000122,boy
1990,Ryne,0.000122,boy
1990,Agustin,0.000122,boy
1990,Conner,0.000122,boy
1990,Ezekiel,0.000122,boy
1990,Jackie,0.000122,boy
1990,Lester,0.000121,boy
1990,Loren,0.000121,boy
1990,Darian,0.00012,boy
1990,Lyle,0.00012,boy
1990,Jarod,0.000119,boy
1990,Bradly,0.000118,boy
1990,Clyde,0.000117,boy
1990,Garrick,0.000117,boy
1990,Herman,0.000117,boy
1990,Osvaldo,0.000117,boy
1990,Rigoberto,0.000117,boy
1990,Floyd,0.000116,boy
1990,Ted,0.000116,boy
1990,Dusty,0.000116,boy
1990,Jeff,0.000116,boy
1990,Addison,0.000115,boy
1990,Vance,0.000115,boy
1990,Dewayne,0.000114,boy
1990,Adolfo,0.000114,boy
1990,Khiry,0.000114,boy
1990,Nathanial,0.000113,boy
1990,Sonny,0.000112,boy
1990,Ashley,0.000111,boy
1990,Donnell,0.000111,boy
1990,Jonah,0.000111,boy
1990,Erin,0.000111,boy
1990,Reed,0.000111,boy
1990,Rocky,0.000109,boy
1990,Kellen,0.000109,boy
1990,Paris,0.000109,boy
1990,Dan,0.000108,boy
1990,Jameson,0.000108,boy
1990,Jamison,0.000108,boy
1990,Rex,0.000108,boy
1990,Cecil,0.000107,boy
1990,Lionel,0.000107,boy
1990,Tory,0.000107,boy
1990,Demario,0.000107,boy
1990,Antwon,0.000106,boy
1990,Grayson,0.000106,boy
1990,Jamaal,0.000106,boy
1990,Nick,0.000106,boy
1990,Randolph,0.000106,boy
1990,Arron,0.000105,boy
1990,Bennett,0.000105,boy
1990,Chester,0.000105,boy
1990,Damion,0.000105,boy
1990,Jairo,0.000104,boy
1990,Mohammed,0.000103,boy
1990,Myron,0.000103,boy
1990,Wendell,0.000103,boy
1990,Brooks,0.000103,boy
1990,Heriberto,0.000103,boy
1990,Shea,0.000103,boy
1990,Irving,0.000102,boy
1990,Maximilian,0.000102,boy
1990,Spenser,0.000102,boy
1990,Bronson,0.000101,boy
1990,Jim,0.000101,boy
1990,Uriel,0.000101,boy
1990,Jerrell,0.0001,boy
1990,Solomon,0.0001,boy
1990,Tom,0.0001,boy
1990,Jess,0.0001,boy
1990,Jody,0.0001,boy
1990,Octavio,0.0001,boy
1990,Aric,9.9e-05,boy
1990,Barrett,9.9e-05,boy
1990,Elmer,9.9e-05,boy
1990,Otis,9.9e-05,boy
1990,Josh,9.8e-05,boy
1990,Male,9.8e-05,boy
1990,Moshe,9.8e-05,boy
1990,Royce,9.8e-05,boy
1990,Alton,9.8e-05,boy
1990,Harvey,9.8e-05,boy
1990,Austen,9.7e-05,boy
1990,Cooper,9.7e-05,boy
1990,Bryon,9.5e-05,boy
1990,Daquan,9.5e-05,boy
1990,Jefferson,9.5e-05,boy
1990,Aubrey,9.4e-05,boy
1990,Greg,9.4e-05,boy
1990,Sylvester,9.4e-05,boy
1990,Benny,9.4e-05,boy
1990,Braxton,9.4e-05,boy
1990,Tyron,9.4e-05,boy
1990,Ahmed,9.3e-05,boy
1990,Cruz,9.3e-05,boy
1990,Elvis,9.3e-05,boy
1990,Erich,9.3e-05,boy
1990,Estevan,9.3e-05,boy
1990,Randal,9.3e-05,boy
1990,Dominque,9.2e-05,boy
1990,Rashawn,9.2e-05,boy
1990,Tobias,9.2e-05,boy
1990,Justen,9.2e-05,boy
1990,Scotty,9.2e-05,boy
1990,Houston,9.1e-05,boy
1990,Kelsey,9.1e-05,boy
1990,Hassan,9.1e-05,boy
1990,Dashawn,9e-05,boy
1990,Derik,9e-05,boy
1990,Deven,9e-05,boy
1990,Westley,9e-05,boy
1990,Amos,9e-05,boy
1990,Dontae,9e-05,boy
1990,Hugh,9e-05,boy
1990,Duncan,8.9e-05,boy
1990,Ron,8.9e-05,boy
1990,Mohamed,8.8e-05,boy
1990,Unknown,8.8e-05,boy
1990,Jamil,8.8e-05,boy
1990,Arsenio,8.7e-05,boy
1990,Cristopher,8.7e-05,boy
1990,Hans,8.7e-05,boy
1990,Brandan,8.7e-05,boy
1990,Dandre,8.7e-05,boy
1990,Santos,8.7e-05,boy
1990,Cordell,8.6e-05,boy
1990,Ladarius,8.6e-05,boy
1990,Robbie,8.6e-05,boy
1990,Trever,8.6e-05,boy
1990,Ulysses,8.6e-05,boy
1990,Vaughn,8.6e-05,boy
1990,Jaquan,8.5e-05,boy
1990,Holden,8.5e-05,boy
1990,Mikel,8.5e-05,boy
1990,Ellis,8.4e-05,boy
1990,Jessy,8.4e-05,boy
1990,Wilfredo,8.4e-05,boy
1990,Morris,8.3e-05,boy
1990,Bernardo,8.2e-05,boy
1990,Camron,8.2e-05,boy
1990,Ezra,8.2e-05,boy
1990,Ezequiel,8.2e-05,boy
1990,Galen,8.2e-05,boy
1990,Jonas,8.2e-05,boy
1990,Luther,8.2e-05,boy
1990,Colt,8.1e-05,boy
1990,Efren,8.1e-05,boy
1990,Garry,8.1e-05,boy
1990,Gonzalo,8.1e-05,boy
1990,Raheem,8.1e-05,boy
1990,Darrel,8e-05,boy
1990,Grady,8e-05,boy
1990,Brant,8e-05,boy
1990,Niko,8e-05,boy
1990,Dereck,7.9e-05,boy
1990,Edgardo,7.9e-05,boy
1990,Jerod,7.9e-05,boy
1990,Marty,7.9e-05,boy
1990,Pete,7.9e-05,boy
1990,Dario,7.8e-05,boy
1990,Martez,7.8e-05,boy
1990,Kirby,7.8e-05,boy
1990,Coleman,7.7e-05,boy
1990,Cullen,7.7e-05,boy
1990,Gino,7.7e-05,boy
1990,Dejuan,7.7e-05,boy
1990,Josef,7.7e-05,boy
1990,Reece,7.7e-05,boy
1990,Aldo,7.6e-05,boy
1990,Sherman,7.6e-05,boy
1990,Teddy,7.6e-05,boy
1990,Benito,7.6e-05,boy
1990,Brody,7.6e-05,boy
1990,Jacques,7.5e-05,boy
1990,Ulises,7.5e-05,boy
1990,Asa,7.5e-05,boy
1990,Codey,7.5e-05,boy
1990,Stevie,7.5e-05,boy
1990,Demarco,7.4e-05,boy
1990,Donavan,7.4e-05,boy
1990,Fidel,7.4e-05,boy
1990,Gregorio,7.4e-05,boy
1990,Virgil,7.4e-05,boy
1990,Alonso,7.3e-05,boy
1990,Alphonso,7.3e-05,boy
1990,Brandyn,7.3e-05,boy
1990,Jerald,7.3e-05,boy
1990,Isaias,7.3e-05,boy
1990,Jamarcus,7.3e-05,boy
1990,Marques,7.3e-05,boy
1990,Willis,7.3e-05,boy
1990,Zechariah,7.3e-05,boy
1990,Cary,7.3e-05,boy
1990,Shelton,7.3e-05,boy
1990,Stacy,7.3e-05,boy
1990,Darrick,7.2e-05,boy
1990,Edmund,7.2e-05,boy
1990,Keon,7.2e-05,boy
1990,Kolby,7.2e-05,boy
1990,Domingo,7.1e-05,boy
1990,Ervin,7.1e-05,boy
1990,Laquan,7.1e-05,boy
1990,Mychal,7.1e-05,boy
1990,Raymundo,7.1e-05,boy
1990,Rodrick,7.1e-05,boy
1990,Cedrick,7.1e-05,boy
1990,Cyrus,7.1e-05,boy
1990,Jade,7.1e-05,boy
1990,Junior,7.1e-05,boy
1990,Antony,7e-05,boy
1990,Carlo,7e-05,boy
1990,Claude,7e-05,boy
1990,Francesco,7e-05,boy
1990,Ira,7e-05,boy
1990,Mickey,7e-05,boy
1990,Alexandro,7e-05,boy
1990,Dangelo,6.9e-05,boy
1990,Rhett,6.9e-05,boy
1990,Darien,6.9e-05,boy
1990,Trevon,6.9e-05,boy
1990,Walker,6.8e-05,boy
1990,August,6.8e-05,boy
1990,Louie,6.8e-05,boy
1990,Madison,6.8e-05,boy
1990,Rudolph,6.8e-05,boy
1990,Daron,6.7e-05,boy
1990,Earnest,6.7e-05,boy
1990,Jerad,6.7e-05,boy
1990,Khalil,6.7e-05,boy
1990,Travon,6.7e-05,boy
1990,Kiefer,6.7e-05,boy
1990,Lincoln,6.7e-05,boy
1990,Roosevelt,6.7e-05,boy
1990,Ken,6.6e-05,boy
1990,Carey,6.6e-05,boy
1990,Darion,6.6e-05,boy
1990,Jerel,6.6e-05,boy
1990,Quinten,6.6e-05,boy
1990,Ari,6.5e-05,boy
1990,Bennie,6.5e-05,boy
1990,Deron,6.5e-05,boy
1990,Greggory,6.5e-05,boy
1990,Jessica,6.5e-05,boy
1990,Jorden,6.5e-05,boy
